"A","ProductName","InArea","Mba","ProductSerialNumber","commodity","AnnualConsumption","StartDate","ContractDuration","OrderDate","Status","PriceGuaranteeUntil","PriceValidSince","PriceChangePlanned","OrigBaseCosts","OrigKwhCosts","OrigKwhMargin","OrigbaseMargin","CurrentBasePriceNet","CurrentKwhPriceNet","CatalogBasePrice","CatalogKwhPrice","CurrentBaseCosts","CurrentKwhCosts","CurrentKwhMargin","CurrentBaseMargin","BaseNewPriceProposed","KwhNewPriceProposed","NewPriceInclude","NewPriceStartdate","CurrentBaseTargetMargin","CurrentKwhTargetMargin","error"
"A2","EASY","False","en-4929179192","ev-mvwvr0621","power",2345,"2021-10-19","2021-10-19 00:00:00","2021-10-19","active","2021-10-19 00:00:00","2021-10-19","False",82.438,0.2077494,0.03384,28.2,110.638,0.24158,110.7602,0.344134,85.0136,0.1909422,0.0506378,25.6244,113.2136,0.224754,,,25.7466,0.15322,
"A2",18,"False","en-0904747011","ev-dheup9849","gas",2345,"2021-10-20","2023-04-19 00:00:00","2021-10-19","active","2023-04-19 00:00:00","2021-10-19","False",92.257,0.04411,0.03685,35.2,127.457,0.08096,178.365,0.17545,143.165,0.048422,0.032538,-15.708,178.365,0.08525,,,35.2,0.12705,
"A2",18,"False","en-4220147799","ev-dtckw0310","power",2345,"2021-07-01","2022-12-29 00:00:00","2021-10-19","active","2022-12-29 00:00:00","2021-10-19","False",90.2692,0.2324813,0.012875,9.27,99.5392,0.245346,99.5392,0.37595,92.391,0.2091209,0.0362251,7.1482,101.661,0.221965,,,7.1482,0.16686,
"A2",18,"False","en-3450131309","ev-ewjel0147","power",2345,"2021-10-25","2023-04-24 00:00:00","2021-10-19","active","2023-04-24 00:00:00","2021-10-19","False",77.1232,0.1915848,0.011,7.92,85.0432,0.202576,85.0432,0.31416,78.936,0.1716264,0.0309496,6.10719999999999,86.856,0.1826,,,6.1072,0.14256,
"A2",18,"False","en-3450131309","ev-nmhqf2421","gas",2345,"2021-10-25","2023-04-24 00:00:00","2021-10-19","active","2023-04-24 00:00:00","2021-10-19","False",113.661,0.0411156,0.00315,28.8,142.461,0.04428,142.461,0.11952,158.571,0.0452943,-0.0010143,-16.11,187.371,0.04842,,,-16.11,0.07425,
"A2","EASY","False","en-9755472660","ev-ghmnf0572","power",2345,"2021-10-19","2021-10-19 00:00:00","2021-10-19","active","2021-10-19 00:00:00","2021-10-19","False",82.438,0.2077494,0.03384,28.2,110.638,0.24158,110.7602,0.344134,85.0136,0.1909422,0.0506378,25.6244,113.2136,0.224754,,,25.7466,0.15322,
"A2",18,"False","en-1564257200","ev-fxggg9219","gas",2345,"2021-10-01","2023-03-31 00:00:00","2021-10-19","active","2023-03-31 00:00:00","2021-10-19","False",83.87,0.0401,0.0335,32,115.87,0.0736,162.15,0.1595,130.15,0.04402,0.02958,-14.28,162.15,0.0775,,,32,0.1155,
"A2",18,"False","en-1564257200","ev-oxquh9871","power",2345,"2021-10-01","2023-03-31 00:00:00","2021-10-19","active","2023-03-31 00:00:00","2021-10-19","False",92.085,0.2320605,0.028875,21,113.085,0.260925,113.2215,0.402255,94.962,0.2132865,0.0476385,18.123,115.962,0.24213,,,18.2595,0.189,
"A2","EASY","False","en-0916037203","ev-dmhdz7221","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",74.545,0.1878585,0.0306,25.5,100.045,0.21845,100.1555,0.311185,76.874,0.1726605,0.0457895,23.171,102.374,0.203235,,,23.2815,0.13855,
"A2","EASY","False","en-9702171472","ev-yqmhs1580","power",2345,"2021-10-20","2021-10-20 00:00:00","2021-10-20","active","2021-10-20 00:00:00","2021-10-19","False",98.224,0.2475312,0.04032,33.6,131.824,0.28784,131.9696,0.410032,101.2928,0.2275056,0.0603344,30.5312,134.8928,0.267792,,,30.6768,0.18256,
"A2","EASY","False","en-8421410120","ev-tzuzp8149","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",88.577,0.2232201,0.03636,30.3,118.877,0.25957,119.0083,0.369761,91.3444,0.2051613,0.0544087,27.5326,121.6444,0.241491,,,27.6639,0.16463,
"A2",12,"False","en-1155025933","ev-cfcff5129","power",2345,"2021-08-01","2022-07-31 00:00:00","2021-10-20","active","2022-07-31 00:00:00","2021-10-19","False",92.022,0.2369955,0.004725,9.45,101.472,0.24171,101.472,0.3738,94.185,0.2131815,0.0285285,7.28700000000001,103.635,0.217875,,,7.287,0.16065,
"A2",18,"False","en-6202433527","ev-iyfpg7319","gas",2345,"2021-10-21","2023-04-20 00:00:00","2021-10-20","active","2023-04-20 00:00:00","2021-10-19","False",72.9669,0.034887,0.029145,27.84,100.8069,0.064032,141.0705,0.138765,113.2305,0.0382974,0.0257346,-12.4236,141.0705,0.067425,,,27.84,0.100485,
"A2","EASY","False","en-5848984802","ev-wpbtd9484","power",2345,"2021-10-20","2021-10-20 00:00:00","2021-10-20","active","2021-10-20 00:00:00","2021-10-19","False",80.684,0.2033292,0.03312,27.6,108.284,0.23644,108.4036,0.336812,83.2048,0.1868796,0.0495604,25.0792,110.8048,0.219972,,,25.1988,0.14996,
"A2",12,"False","en-3085327462","ev-piaou9607","power",2345,"2021-10-22","2022-10-21 00:00:00","2021-10-20","active","2022-10-21 00:00:00","2021-10-19","False",74.494,0.1918535,0.003825,7.65,82.144,0.19567,82.144,0.3026,76.245,0.1725755,0.0230945,5.89899999999999,83.895,0.176375,,,5.899,0.13005,
"A2","EASY","False","en-3217001555","ev-pbkke5309","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",80.684,0.2033292,0.03312,27.6,108.284,0.23644,108.4036,0.336812,83.2048,0.1868796,0.0495604,25.0792,110.8048,0.219972,,,25.1988,0.14996,
"A2","EASY","False","en-5729494285","ev-utcvr0740","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",86.823,0.2187999,0.03564,29.7,116.523,0.25443,116.6517,0.362439,89.5356,0.2010987,0.0533313,26.9874,119.2356,0.236709,,,27.1161,0.16137,
"A2","EASY","False","en-1333070090","ev-llxyv6543","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",81.561,0.2055393,0.03348,27.9,109.461,0.23901,109.5819,0.340473,84.1092,0.1889109,0.0500991,25.3518,112.0092,0.222363,,,25.4727,0.15159,
"A2",18,"False",31518909,8001131958,"power",1590,"2021-10-21","2023-04-20 00:00:00","2021-10-20","active","2023-04-20 00:00:00","2021-10-19","False",83.258,0.2144245,0.011875,8.55,91.808,0.22629,91.808,0.34675,85.215,0.1928785,0.0334115,6.59299999999999,93.765,0.204725,,,6.593,0.1539,
"A2","EASY","False","en-0091139865","ev-izuag9254","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",89.454,0.2254302,0.03672,30.6,120.054,0.26214,120.1866,0.373422,92.2488,0.2071926,0.0549474,27.8052,122.8488,0.243882,,,27.9378,0.16626,
"A2",12,"False","en-9460813463","ev-ikazf9551","power",2345,"2021-11-01","2022-10-31 00:00:00","2021-10-20","active","2022-10-31 00:00:00","2021-10-19","False",100.855,0.2541615,0.022425,23,123.855,0.276575,124.0045,0.430215,104.006,0.2335995,0.0429755,19.849,127.006,0.25599,,,19.9985,0.19665,
"A2","EASY","False","en-8604632078","ev-fhpud8803","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",86.823,0.2187999,0.03564,29.7,116.523,0.25443,116.6517,0.362439,89.5356,0.2010987,0.0533313,26.9874,119.2356,0.236709,,,27.1161,0.16137,
"A2","EASY","False","en-1423948650","ev-dduvv4934","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",92.962,0.2342706,0.03816,31.8,124.762,0.27242,124.8998,0.388066,95.8664,0.2153178,0.0571022,28.8956,127.6664,0.253446,,,29.0334,0.17278,
"A2",18,"False",31000415,86230611,"gas",20791.3,"2022-02-01","2023-08-01 00:00:00","2021-10-20","active","2023-08-01 00:00:00","2021-10-19","False",143.9706,0.05207976,0.00399,36.48,180.4506,0.056088,180.4506,0.151392,200.8566,0.05737278,-0.00128478,-20.406,237.3366,0.061332,,,-20.406,0.09405,
"A2","EASY","False","en-8211880342","ev-qwiiz9885","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",98.224,0.2475312,0.04032,33.6,131.824,0.28784,131.9696,0.410032,101.2928,0.2275056,0.0603344,30.5312,134.8928,0.267792,,,30.6768,0.18256,
"A2","EASY","False","en-5060690202","ev-fmeni8472","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",76.299,0.1922787,0.03132,26.1,102.399,0.22359,102.5121,0.318507,78.6828,0.1767231,0.0468669,23.7162,104.7828,0.208017,,,23.8293,0.14181,
"A2","EASY","False","en-9555705772","ev-iqbwj3783","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",80.684,0.2033292,0.03312,27.6,108.284,0.23644,108.4036,0.336812,83.2048,0.1868796,0.0495604,25.0792,110.8048,0.219972,,,25.1988,0.14996,
"A2","EASY","False","en-1454745819","ev-iiwiv7595","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",77.176,0.1944888,0.03168,26.4,103.576,0.22616,103.6904,0.322168,79.5872,0.1787544,0.0474056,23.9888,105.9872,0.210408,,,24.1032,0.14344,
"A2","EASY","False","en-8321390265","ev-rlusa8172","power",2345,"2021-04-20","2021-04-20 00:00:00","2021-10-20","active","2021-04-20 00:00:00","2021-10-19","False",100.855,0.2541615,0.0414,34.5,135.355,0.29555,135.5045,0.421015,104.006,0.2335995,0.0619505,31.349,138.506,0.274965,,,31.4985,0.18745,
"A2","EASY","False","en-9798300498","ev-rfejg6191","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",91.208,0.2298504,0.03744,31.2,122.408,0.26728,122.5432,0.380744,94.0576,0.2112552,0.0560248,28.3504,125.2576,0.248664,,,28.4856,0.16952,
"A2","EASY","False","en-0572175727","ev-bmzgn9799","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",79.807,0.2011191,0.03276,27.3,107.107,0.23387,107.2253,0.333151,82.3004,0.1848483,0.0490217,24.8066,109.6004,0.217581,,,24.9249,0.14833,
"A2","EASY","False","en-5822864079","ev-murej6065","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",88.577,0.2232201,0.03636,30.3,118.877,0.25957,119.0083,0.369761,91.3444,0.2051613,0.0544087,27.5326,121.6444,0.241491,,,27.6639,0.16463,
"A2","EASY","False","en-6941624139","ev-dgmjq1459","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",88.577,0.2232201,0.03636,30.3,118.877,0.25957,119.0083,0.369761,91.3444,0.2051613,0.0544087,27.5326,121.6444,0.241491,,,27.6639,0.16463,
"A2","EASY","False","en-1231450394","ev-rzaic1814","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",80.684,0.2033292,0.03312,27.6,108.284,0.23644,108.4036,0.336812,83.2048,0.1868796,0.0495604,25.0792,110.8048,0.219972,,,25.1988,0.14996,
"A2","EASY","False","en-2319159014","ev-hmiho7738","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",80.684,0.2033292,0.03312,27.6,108.284,0.23644,108.4036,0.336812,83.2048,0.1868796,0.0495604,25.0792,110.8048,0.219972,,,25.1988,0.14996,
"A2","EASY","False","en-5043061844","ev-snypw2462","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",79.807,0.2011191,0.03276,27.3,107.107,0.23387,107.2253,0.333151,82.3004,0.1848483,0.0490217,24.8066,109.6004,0.217581,,,24.9249,0.14833,
"A2",18,"False","en-8805414953","ev-zymzl0324","power",2345,"2021-10-01","2023-03-31 00:00:00","2021-10-21","active","2023-03-31 00:00:00","2021-10-19","False",93.839,0.2364807,0.029425,21.4,115.239,0.265895,115.3781,0.409917,96.7708,0.2173491,0.0485459,18.4682,118.1708,0.246742,,,18.6073,0.1926,
"A2",18,"False","en-1490804349","ev-mpmbl2533","gas",2345,"2021-10-01","2023-03-31 00:00:00","2021-10-21","active","2023-03-31 00:00:00","2021-10-19","False",78.8378,0.037694,0.03149,30.08,108.9178,0.069184,152.421,0.14993,122.341,0.0413788,0.0278052,-13.4232,152.421,0.07285,,,30.08,0.10857,
"A2","EASY","False","en-8868879423","ev-pqkns2233","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",99.978,0.2519514,0.04104,34.2,134.178,0.29298,134.3262,0.417354,103.1016,0.2315682,0.0614118,31.0764,137.3016,0.272574,,,31.2246,0.18582,
"A2","EASY","False","en-5811851889","ev-wcyed1135","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",84.192,0.2121696,0.03456,28.8,112.992,0.24672,113.1168,0.351456,86.8224,0.1950048,0.0517152,26.1696,115.6224,0.229536,,,26.2944,0.15648,
"A2","EASY","False","en-5740635742","ev-kbzpn8080","power",2345,"2021-04-21","2021-04-21 00:00:00","2021-10-21","active","2021-04-21 00:00:00","2021-10-19","False",81.561,0.2055393,0.03348,27.9,109.461,0.23901,109.5819,0.340473,84.1092,0.1889109,0.0500991,25.3518,112.0092,0.222363,,,25.4727,0.15159,
"A2","EASY","False","en-7834662798","ev-lfjhp6071","power",2345,"2021-04-22","2021-04-22 00:00:00","2021-10-22","active","2021-04-22 00:00:00","2021-10-19","False",83.315,0.2099595,0.0342,28.5,111.815,0.24415,111.9385,0.347795,85.918,0.1929735,0.0511765,25.897,114.418,0.227145,,,26.0205,0.15485,
"A2","EASY","False","en-4236151868","ev-qizzr0619","power",2345,"2021-04-22","2021-04-22 00:00:00","2021-10-22","active","2021-04-22 00:00:00","2021-10-19","False",100.855,0.2541615,0.0414,34.5,135.355,0.29555,135.5045,0.421015,104.006,0.2335995,0.0619505,31.349,138.506,0.274965,,,31.4985,0.18745,
"A2","EASY","False","en-4968229254","ev-mjihq5380","power",2345,"2021-04-22","2021-04-22 00:00:00","2021-10-22","active","2021-04-22 00:00:00","2021-10-19","False",96.47,0.243111,0.0396,33,129.47,0.2827,129.613,0.40271,99.484,0.223443,0.059257,29.986,132.484,0.26301,,,30.129,0.1793,
"A2",18,"False","en-6233176251","ev-xwlit4323","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-10-22","active","2022-10-29 00:00:00","2021-10-19","False",94.716,0.2386908,0.0297,21.6,116.316,0.26838,116.4564,0.413748,97.6752,0.2193804,0.0489996,18.6408,119.2752,0.249048,,,18.7812,0.1944,
"A2",18,"False","en-8807376069","ev-gwour9930","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-10-22","active","2022-10-29 00:00:00","2021-10-19","False",85.946,0.2165898,0.02695,19.6,105.546,0.24353,105.6734,0.375438,88.6312,0.1990674,0.0444626,16.9148,108.2312,0.225988,,,17.0422,0.1764,
"A2",18,"False","en-0891888901","ev-kjcpz1382","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-10-22","active","2022-10-29 00:00:00","2021-10-19","False",87.7,0.22101,0.0275,20,107.7,0.2485,107.83,0.3831,90.44,0.20313,0.04537,17.26,110.44,0.2306,,,17.39,0.18,
"A2",18,"False","en-6587941698","ev-besxi4442","power",2345,"2021-05-01","2022-10-29 00:00:00","2021-10-22","active","2022-10-29 00:00:00","2021-10-19","False",90.331,0.2276403,0.028325,20.6,110.931,0.255955,111.0649,0.394593,93.1532,0.2092239,0.0467311,17.7778,113.7532,0.237518,,,17.9117,0.1854,
"A2","EASY","False","en-6919662616","ev-vfyxb1035","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",92.962,0.2342706,0.03816,31.8,124.762,0.27242,124.8998,0.388066,95.8664,0.2153178,0.0571022,28.8956,127.6664,0.253446,,,29.0334,0.17278,
"A2","EASY","False","en-9481448455","ev-djouk5329","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",93.839,0.2364807,0.03852,32.1,125.939,0.27499,126.0781,0.391727,96.7708,0.2173491,0.0576409,29.1682,128.8708,0.255837,,,29.3073,0.17441,
"A2","EASY","False","en-4070437100","ev-golla0950","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",84.192,0.2121696,0.03456,28.8,112.992,0.24672,113.1168,0.351456,86.8224,0.1950048,0.0517152,26.1696,115.6224,0.229536,,,26.2944,0.15648,
"A2","EASY","False","en-3431505381","ev-oiqin1358","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",76.299,0.1922787,0.03132,26.1,102.399,0.22359,102.5121,0.318507,78.6828,0.1767231,0.0468669,23.7162,104.7828,0.208017,,,23.8293,0.14181,
"A2",12,"False","en-4220147799","ev-ghhtw9031","gas",2345,"2021-08-01","2022-07-31 00:00:00","2021-10-25","active","2022-07-31 00:00:00","2021-10-19","False",113.661,0.0411156,0.00135,28.8,142.461,0.04248,142.461,0.11232,158.571,0.0452943,-0.0028143,-16.11,187.371,0.04662,,,-16.11,0.06705,
"A2",18,"False","en-6178071285","ev-ekwud9235","power",2345,"2022-01-01","2023-07-01 00:00:00","2021-10-25","active","2023-07-01 00:00:00","2021-10-19","False",74.545,0.1878585,0.023375,17,91.545,0.211225,91.6555,0.325635,76.874,0.1726605,0.0385645,14.671,93.874,0.19601,,,14.7815,0.153,
"A2","EASY","False","en-6178071285","ev-xhejs8512","gas",2345,"2021-10-20","2021-10-20 00:00:00","2021-10-25","active","2021-10-20 00:00:00","2021-10-19","False",93.9344,0.044912,0.0392,44.8,138.7344,0.084112,190.568,0.16632,145.768,0.0493024,0.0348096,-7.03360000000001,190.568,0.08848,,,44.8,0.11704,
"A2",12,"False","en-0619244031","ev-fxgzk3211","power",2345,"2021-10-26","2022-10-25 00:00:00","2021-10-25","active","2022-10-25 00:00:00","2021-10-19","False",82.438,0.2077494,0.01833,18.8,101.238,0.22607,101.3602,0.351654,85.0136,0.1909422,0.0351278,16.2244,103.8136,0.209244,,,16.3466,0.16074,
"A2","EASY","False","en-6576535238","ev-juyjy0462","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",99.101,0.2497413,0.04068,33.9,133.001,0.29041,133.1479,0.413693,102.1972,0.2295369,0.0608731,30.8038,136.0972,0.270183,,,30.9507,0.18419,
"A2","EASY","False","en-6695470283","ev-pvfkw0021","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",80.684,0.2033292,0.03312,27.6,108.284,0.23644,108.4036,0.336812,83.2048,0.1868796,0.0495604,25.0792,110.8048,0.219972,,,25.1988,0.14996,
"A2","EASY","False","en-1628034074","ev-pdibl7351","power",2345,"2021-06-25","2021-06-25 00:00:00","2021-10-25","active","2021-06-25 00:00:00","2021-10-19","False",98.224,0.2475312,0.04032,33.6,131.824,0.28784,131.9696,0.410032,101.2928,0.2275056,0.0603344,30.5312,134.8928,0.267792,,,30.6768,0.18256,
"A2","EASY","False","en-3158592802","ev-dhbyf3465","power",2345,"2021-06-25","2021-06-25 00:00:00","2021-10-25","active","2021-06-25 00:00:00","2021-10-19","False",92.962,0.2342706,0.03816,31.8,124.762,0.27242,124.8998,0.388066,95.8664,0.2153178,0.0571022,28.8956,127.6664,0.253446,,,29.0334,0.17278,
"A2","EASY","False","en-1084962255","ev-rrdwy1521","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",88.577,0.2232201,0.03636,30.3,118.877,0.25957,119.0083,0.369761,91.3444,0.2051613,0.0544087,27.5326,121.6444,0.241491,,,27.6639,0.16463,
"A2","EASY","False","en-4448438749","ev-mamlb2805","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",83.315,0.2099595,0.0342,28.5,111.815,0.24415,111.9385,0.347795,85.918,0.1929735,0.0511765,25.897,114.418,0.227145,,,26.0205,0.15485,
"A2","EASY","False","en-4489100752","ev-ytbea0622","power",2345,"2021-11-16","2021-11-16 00:00:00","2021-10-25","active","2021-11-16 00:00:00","2021-10-19","False",85.069,0.2143797,0.03492,29.1,114.169,0.24929,114.2951,0.355117,87.7268,0.1970361,0.0522539,26.4422,116.8268,0.231927,,,26.5683,0.15811,
"A2",12,"False","en-4489100752","ev-aklol1476","gas",2345,"2021-11-16","2022-11-15 00:00:00","2021-10-25","active","2022-11-15 00:00:00","2021-10-19","False",74.6443,0.035689,0.028035,28.48,103.1243,0.063724,144.3135,0.134835,115.8335,0.0391778,0.0245462,-12.7092,144.3135,0.067195,,,28.48,0.095675,
"A2",18,"False","en-2340442124","ev-gaiyx9099","power",2345,"2021-03-01","2022-08-29 00:00:00","2021-10-25","active","2022-08-29 00:00:00","2021-10-19","False",78.053,0.1966989,0.024475,17.8,95.853,0.221165,95.9687,0.340959,80.4916,0.1807857,0.0403793,15.3614,98.2916,0.205234,,,15.4771,0.1602,
"A2","EASY","False","en-1043437696","ev-uxtzp5154","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",82.438,0.2077494,0.03384,28.2,110.638,0.24158,110.7602,0.344134,85.0136,0.1909422,0.0506378,25.6244,113.2136,0.224754,,,25.7466,0.15322,
"A2",18,"False","en-2264478112","ev-uxhwq7373","power",2345,"2021-10-04","2023-04-03 00:00:00","2021-10-25","active","2023-04-03 00:00:00","2021-10-19","False",100.855,0.2541615,0.031625,23,123.855,0.285775,124.0045,0.440565,104.006,0.2335995,0.0521755,19.849,127.006,0.26519,,,19.9985,0.207,
"A2","EASY","False","en-6172058288","ev-mdwue4117","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",83.315,0.2099595,0.0342,28.5,111.815,0.24415,111.9385,0.347795,85.918,0.1929735,0.0511765,25.897,114.418,0.227145,,,26.0205,0.15485,
"A2","EASY","False","en-7064061059","ev-qrdfm9149","power",2345,"2021-04-25","2021-04-25 00:00:00","2021-10-25","active","2021-04-25 00:00:00","2021-10-19","False",92.085,0.2320605,0.0378,31.5,123.585,0.26985,123.7215,0.384405,94.962,0.2132865,0.0565635,28.623,126.462,0.251055,,,28.7595,0.17115,
"A2","EASY","False","en-9225592402","ev-nsymy1294","gas",2345,"2021-09-01","2021-09-01 00:00:00","2021-10-25","active","2021-09-01 00:00:00","2021-10-19","False",83.87,0.0401,0.035,40,123.87,0.0751,170.15,0.1485,130.15,0.04402,0.03108,-6.28,170.15,0.079,,,40,0.1045,
